CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AvgBalance,AvgSalary,BalanceStandardized
661,Spain,Male,20,8,0.0,1,1,0,110252.53,0,61818.14776342349,99440.57228098506,-1.2258476714090278
726,France,Male,31,9,0.0,2,1,1,106117.3,0,62092.63651575588,99899.18081372158,-1.2258476714090278
475,France,Male,40,7,160818.08,1,0,1,169642.13,1,62092.63651575588,99899.18081372158,1.3516011982271146
751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0,119730.1161339179,101113.43510163411,1.2802728709312146
645,Germany,Female,59,8,121669.93,2,0,0,91.75,1,119730.1161339179,101113.43510163411,0.7241695377704909
775,France,Male,42,6,133970.22,2,0,1,187839.9,0,62092.63651575588,99899.18081372158,0.9213076242138607
540,France,Male,41,3,0.0,2,1,0,121098.65,0,62092.63651575588,99899.18081372158,-1.2258476714090278
591,France,Female,34,3,96127.27,1,0,0,30972.06,0,62092.63651575588,99899.18081372158,0.3147945461992677
596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0,61818.14776342349,99440.57228098506,0.727984630755858
573,Spain,Male,41,5,0.0,2,0,1,14479.29,0,61818.14776342349,99440.57228098506,-1.2258476714090278
577,Spain,Male,31,6,0.0,1,1,1,196395.25,0,61818.14776342349,99440.57228098506,-1.2258476714090278
830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0,119730.1161339179,101113.43510163411,0.01948496896868635
663,France,Male,67,9,0.0,3,1,1,72318.77,0,62092.63651575588,99899.18081372158,-1.2258476714090278
421,France,Male,34,2,0.0,2,1,1,96615.23,0,62092.63651575588,99899.18081372158,-1.2258476714090278
718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0,61818.14776342349,99440.57228098506,0.5999996723982809
655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0,119730.1161339179,101113.43510163411,1.7231034905539186
712,France,Male,23,2,0.0,2,0,1,66795.78,0,62092.63651575588,99899.18081372158,-1.2258476714090278
663,France,Male,28,4,0.0,2,1,1,123969.64,0,62092.63651575588,99899.18081372158,-1.2258476714090278
640,France,Female,47,6,89799.46,2,0,1,13783.77,1,62092.63651575588,99899.18081372158,0.21337804668769367
577,Spain,Male,29,2,0.0,1,1,1,168924.41,0,61818.14776342349,99440.57228098506,-1.2258476714090278
546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0,61818.14776342349,99440.57228098506,0.1470498568038872
802,Germany,Male,37,9,115569.21,1,0,1,119782.89,0,119730.1161339179,101113.43510163411,0.6263926344026197
590,France,Female,45,2,81828.22,1,1,0,52167.97,0,62092.63651575588,99899.18081372158,0.08562211571526558
594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0,119730.1161339179,101113.43510163411,0.9008652071751038
577,Spain,Male,51,2,108867.0,1,0,0,140800.66,1,61818.14776342349,99440.57228098506,0.5189755853459211
541,France,Male,39,7,0.0,2,1,0,19823.02,0,62092.63651575588,99899.18081372158,-1.2258476714090278
781,France,Female,27,5,0.0,2,0,0,72969.9,0,62092.63651575588,99899.18081372158,-1.2258476714090278
806,Germany,Male,34,2,96152.68,2,1,0,143711.02,0,119730.1161339179,101113.43510163411,0.3152017950345817
723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1,119730.1161339179,101113.43510163411,1.2400114913871012
535,France,Male,45,2,0.0,2,1,0,125658.28,0,62092.63651575588,99899.18081372158,-1.2258476714090278
768,France,Female,36,3,141334.95,1,0,1,125870.5,0,62092.63651575588,99899.18081372158,1.0393429534111462
653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1,119730.1161339179,101113.43510163411,0.4503332412184702
803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1,119730.1161339179,101113.43510163411,0.34758200408371787
545,Spain,Female,44,1,0.0,2,1,1,82614.89,0,61818.14776342349,99440.57228098506,-1.2258476714090278
581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0,119730.1161339179,101113.43510163411,0.9403290777839458
513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0,119730.1161339179,101113.43510163411,1.524424557867845
731,France,Male,29,5,179539.2,1,0,0,112010.02,0,62092.63651575588,99899.18081372158,1.6516466258452196
727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0,119730.1161339179,101113.43510163411,0.06618507921327578
560,Spain,Male,47,1,0.0,1,0,0,128882.66,1,61818.14776342349,99440.57228098506,-1.2258476714090278
766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1,119730.1161339179,101113.43510163411,0.7981474666978012
630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0,119730.1161339179,101113.43510163411,0.9853245447336118
652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0,119730.1161339179,101113.43510163411,1.3294188782540128
729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0,119730.1161339179,101113.43510163411,0.5944249631347108
629,France,Female,33,6,0.0,2,1,1,59129.72,0,62092.63651575588,99899.18081372158,-1.2258476714090278
667,Germany,Male,33,9,124573.33,2,0,0,683.37,0,119730.1161339179,101113.43510163411,0.7707026455410947
671,Germany,Female,31,6,105864.6,2,1,0,145567.34,0,119730.1161339179,101113.43510163411,0.47085579380136633
768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1,119730.1161339179,101113.43510163411,0.4498283872903948
732,France,Female,35,3,0.0,2,1,0,90876.95,0,62092.63651575588,99899.18081372158,-1.2258476714090278
546,France,Female,30,5,0.0,2,0,1,198543.09,0,62092.63651575588,99899.18081372158,-1.2258476714090278
630,France,Male,55,2,0.0,1,1,1,106202.07,1,62092.63651575588,99899.18081372158,-1.2258476714090278
765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1,119730.1161339179,101113.43510163411,0.6892777204969521
704,France,Female,33,0,130499.09,2,1,1,74804.36,0,62092.63651575588,99899.18081372158,0.865675445948456
470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0,61818.14776342349,99440.57228098506,1.0271809421482663
688,Germany,Female,34,9,91025.58,2,0,1,163783.0,0,119730.1161339179,101113.43510163411,0.23302920536362273
685,France,Female,33,1,0.0,3,0,1,70221.13,1,62092.63651575588,99899.18081372158,-1.2258476714090278
567,France,Female,38,1,125877.65,2,1,1,107841.77,0,62092.63651575588,99899.18081372158,0.7916071241273569
720,Spain,Male,64,3,45752.78,2,1,0,79623.28,1,61818.14776342349,99440.57228098506,-0.4925628871751214
609,France,Male,39,3,121778.71,1,1,1,138399.67,0,62092.63651575588,99899.18081372158,0.725912966668778
521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0,119730.1161339179,101113.43510163411,0.8247979843410027
556,France,Female,30,7,0.0,2,1,1,186648.19,0,62092.63651575588,99899.18081372158,-1.2258476714090278
662,Germany,Male,30,5,115286.68,2,1,1,149587.92,0,119730.1161339179,101113.43510163411,0.6218644953455041
704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0,119730.1161339179,101113.43510163411,-0.23091344390466345
750,France,Female,38,1,0.0,2,1,0,47764.99,0,62092.63651575588,99899.18081372158,-1.2258476714090278
619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1,61818.14776342349,99440.57228098506,1.585405463162348
468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0,61818.14776342349,99440.57228098506,0.8840130227848596
435,Germany,Male,44,3,151739.65,1,1,0,167461.5,0,119730.1161339179,101113.43510163411,1.2061002126316465
529,France,Male,43,6,93616.35,2,0,0,98348.66,0,62092.63651575588,99899.18081372158,0.27455175810139476
702,Germany,Female,60,5,138597.54,2,1,1,41536.59,1,119730.1161339179,101113.43510163411,0.9954701854348673
608,France,Female,41,5,0.0,2,1,1,72462.25,0,62092.63651575588,99899.18081372158,-1.2258476714090278
576,France,Male,40,9,0.0,2,1,0,112465.19,1,62092.63651575588,99899.18081372158,-1.2258476714090278
666,France,Female,27,1,85225.21,1,0,1,64511.44,0,62092.63651575588,99899.18081372158,0.140066044132178
730,France,Female,36,8,148749.29,2,1,0,91830.75,0,62092.63651575588,99899.18081372158,1.1581733874773783
647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1,119730.1161339179,101113.43510163411,0.8578867518714152
516,Spain,Female,27,1,0.0,1,0,1,112311.15,0,61818.14776342349,99440.57228098506,-1.2258476714090278
711,France,Female,81,6,0.0,2,1,1,72276.24,0,62092.63651575588,99899.18081372158,-1.2258476714090278
736,France,Male,54,7,111729.47,2,0,1,84920.49,0,62092.63651575588,99899.18081372158,0.5648527035522035
768,France,Female,36,5,180169.44,2,1,0,17348.56,0,62092.63651575588,99899.18081372158,1.6617475509128454
427,Spain,Male,40,8,0.0,2,1,1,82870.75,0,61818.14776342349,99440.57228098506,-1.2258476714090278
686,Spain,Female,47,6,0.0,1,1,0,32080.69,1,61818.14776342349,99440.57228098506,-1.2258476714090278
690,France,Female,42,5,0.0,2,0,1,120512.08,0,62092.63651575588,99899.18081372158,-1.2258476714090278
647,Spain,Female,29,2,0.0,2,1,0,179032.68,0,61818.14776342349,99440.57228098506,-1.2258476714090278
714,France,Male,35,3,0.0,2,1,1,95623.28,0,62092.63651575588,99899.18081372158,-1.2258476714090278
736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1,119730.1161339179,101113.43510163411,0.43959603993038093
608,France,Female,34,4,88772.87,1,1,1,168822.01,0,62092.63651575588,99899.18081372158,0.19692477703617317
809,France,Female,39,5,0.0,1,1,0,77705.75,0,62092.63651575588,99899.18081372158,-1.2258476714090278
745,France,Female,40,6,131184.67,1,1,1,49815.62,0,62092.63651575588,99899.18081372158,0.8766633112186121
781,France,Male,38,2,117810.79,1,0,1,65632.33,1,62092.63651575588,99899.18081372158,0.6623186810088156
527,France,Male,31,4,0.0,1,1,0,169361.89,0,62092.63651575588,99899.18081372158,-1.2258476714090278
595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0,119730.1161339179,101113.43510163411,0.25611833915420107
850,Germany,Female,38,2,102741.15,2,0,1,23974.85,0,119730.1161339179,101113.43510163411,0.4207959207332073
569,France,Male,37,9,178755.84,1,1,0,199929.17,0,62092.63651575588,99899.18081372158,1.6390916298738822
728,France,Male,43,7,0.0,2,1,0,40023.7,0,62092.63651575588,99899.18081372158,-1.2258476714090278
473,Germany,Female,32,5,146602.25,2,1,1,72946.95,0,119730.1161339179,101113.43510163411,1.1237625437397614
738,France,Male,29,2,0.0,2,1,1,170421.13,0,62092.63651575588,99899.18081372158,-1.2258476714090278
659,France,Male,35,6,0.0,2,1,1,58879.11,0,62092.63651575588,99899.18081372158,-1.2258476714090278
597,Spain,Male,38,6,115702.67,2,1,1,25059.05,0,61818.14776342349,99440.57228098506,0.6285316123467763
445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0,119730.1161339179,101113.43510163411,0.980368962684059
671,France,Female,29,3,0.0,2,1,0,158043.11,0,62092.63651575588,99899.18081372158,-1.2258476714090278
656,Spain,Female,34,6,59877.33,1,1,0,14032.62,1,61818.14776342349,99440.57228098506,-0.2661871871815686
658,France,Male,31,5,100082.14,1,0,1,49809.88,0,62092.63651575588,99899.18081372158,0.37817967808902714
698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1,119730.1161339179,101113.43510163411,0.49393146482052913
655,Spain,Male,38,9,0.0,1,0,1,90490.33,0,61818.14776342349,99440.57228098506,-1.2258476714090278
772,Spain,Male,41,10,96032.22,1,1,1,75825.57,0,61818.14776342349,99440.57228098506,0.3132711695051863
681,Spain,Male,33,10,0.0,1,0,0,158336.36,0,61818.14776342349,99440.57228098506,-1.2258476714090278
688,Germany,Male,29,9,144553.5,2,1,0,143454.95,0,119730.1161339179,101113.43510163411,1.0909270045288277
633,Germany,Male,40,5,86172.81,2,1,1,117279.49,0,119730.1161339179,101113.43510163411,0.1552533324573911
735,France,Male,73,9,0.0,1,1,1,114283.33,0,62092.63651575588,99899.18081372158,-1.2258476714090278
521,Germany,Female,29,2,87212.8,1,1,1,994.86,0,119730.1161339179,101113.43510163411,0.17192136536720387
541,France,Male,36,5,0.0,2,1,0,124795.84,0,62092.63651575588,99899.18081372158,-1.2258476714090278
612,Germany,Female,36,2,130700.92,2,0,0,77592.8,0,119730.1161339179,101113.43510163411,0.8689101973231688
562,France,Male,62,3,0.0,2,1,0,105986.01,0,62092.63651575588,99899.18081372158,-1.2258476714090278
703,France,Female,32,6,0.0,2,0,0,33606.52,0,62092.63651575588,99899.18081372158,-1.2258476714090278
710,Spain,Male,23,6,0.0,2,1,1,134188.11,0,61818.14776342349,99440.57228098506,-1.2258476714090278
731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1,61818.14776342349,99440.57228098506,1.5200124550786431
703,Spain,Male,58,4,92930.92,1,0,1,85148.78,0,61818.14776342349,99440.57228098506,0.26356629689756295
618,France,Female,40,0,0.0,1,1,0,119059.13,0,62092.63651575588,99899.18081372158,-1.2258476714090278
689,France,Female,29,1,77556.79,2,1,1,122998.26,0,62092.63651575588,99899.18081372158,0.017163442254980964
718,France,Male,33,7,102874.28,1,0,0,117841.06,0,62092.63651575588,99899.18081372158,0.422929609731451
608,France,Male,37,5,146093.39,2,0,0,160593.41,0,62092.63651575588,99899.18081372158,1.1156069891416525
749,Spain,Male,34,2,0.0,1,0,0,174189.04,1,61818.14776342349,99440.57228098506,-1.2258476714090278
753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1,61818.14776342349,99440.57228098506,0.053303450764028246
630,Spain,Male,39,10,105473.74,1,0,0,58854.88,1,61818.14776342349,99440.57228098506,0.4645914380449366
693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1,119730.1161339179,101113.43510163411,0.7283043715769723
838,Spain,Female,40,6,61671.19,1,0,1,150659.35,1,61818.14776342349,99440.57228098506,-0.23743679773975027
756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0,119730.1161339179,101113.43510163411,1.16801130768914
775,France,Female,27,4,152309.37,1,1,0,104112.0,0,62092.63651575588,99899.18081372158,1.2152311770730146
635,France,Female,33,5,0.0,2,1,0,122949.71,0,62092.63651575588,99899.18081372158,-1.2258476714090278
705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0,61818.14776342349,99440.57228098506,0.5632471077898354
481,France,Male,40,3,0.0,1,1,1,32319.93,0,62092.63651575588,99899.18081372158,-1.2258476714090278
727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1,61818.14776342349,99440.57228098506,0.3175113014166662
595,France,Male,20,4,95830.43,1,1,0,177738.98,0,62092.63651575588,99899.18081372158,0.31003705921482655
535,France,Female,38,0,135919.33,1,1,0,80425.65,0,62092.63651575588,99899.18081372158,0.9525462223011931
578,France,Male,59,10,185966.64,1,0,0,9445.42,1,62092.63651575588,99899.18081372158,1.7546599062093065
597,France,Female,29,5,0.0,2,1,1,174825.57,0,62092.63651575588,99899.18081372158,-1.2258476714090278
449,France,Female,21,7,0.0,2,0,0,175743.92,0,62092.63651575588,99899.18081372158,-1.2258476714090278
850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0,119730.1161339179,101113.43510163411,0.25257025780190495
494,France,Female,35,9,112727.06,2,1,0,183752.91,0,62092.63651575588,99899.18081372158,0.5808411870477179
676,France,Female,34,8,100359.54,1,0,0,46038.28,0,62092.63651575588,99899.18081372158,0.3826255980778558
818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0,119730.1161339179,101113.43510163411,0.461830928820438
712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0,61818.14776342349,99440.57228098506,0.585129881098946
672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0,119730.1161339179,101113.43510163411,0.2009797958406923
636,France,Male,35,9,95478.17,1,0,0,169286.74,0,62092.63651575588,99899.18081372158,0.3043913498591495
698,France,Male,37,8,0.0,2,0,0,145004.39,0,62092.63651575588,99899.18081372158,-1.2258476714090278
597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0,119730.1161339179,101113.43510163411,0.6834210943891014
717,France,Male,28,4,128206.79,1,1,1,54272.12,0,62092.63651575588,99899.18081372158,0.8289365043825143
614,France,Male,49,1,0.0,2,1,0,192440.54,0,62092.63651575588,99899.18081372158,-1.2258476714090278
708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0,119730.1161339179,101113.43510163411,-0.08098192434484115
507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1,119730.1161339179,101113.43510163411,0.6687861002340937
581,France,Female,27,5,102258.11,2,1,0,194681.6,0,62092.63651575588,99899.18081372158,0.413054186085032
579,Spain,Female,39,2,151963.26,2,1,0,158948.63,0,61818.14776342349,99440.57228098506,1.2096840344366286
504,Spain,Female,46,2,163764.84,1,1,1,165122.55,1,61818.14776342349,99440.57228098506,1.3988292414364913
737,France,Female,32,7,128551.36,2,0,1,189402.71,0,62092.63651575588,99899.18081372158,0.8344589652713058
540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0,61818.14776342349,99440.57228098506,0.6678953135254452
609,France,Male,32,7,118520.41,1,0,0,3815.48,0,62092.63651575588,99899.18081372158,0.6736918379751917
778,France,Male,24,4,0.0,2,1,1,162809.2,0,62092.63651575588,99899.18081372158,-1.2258476714090278
621,France,Male,40,10,163823.37,1,0,0,89519.47,0,62092.63651575588,99899.18081372158,1.3997673081161819
665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1,119730.1161339179,101113.43510163411,0.4484976564444235
608,France,Female,47,6,0.0,1,1,1,126012.57,0,62092.63651575588,99899.18081372158,-1.2258476714090278
680,Spain,Male,36,7,0.0,2,1,0,20109.21,0,61818.14776342349,99440.57228098506,-1.2258476714090278
663,Germany,Female,46,2,141726.88,1,1,1,58257.23,0,119730.1161339179,101113.43510163411,1.0456244581740217
627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1,119730.1161339179,101113.43510163411,0.9835367207438716
607,France,Male,26,1,0.0,1,1,0,29818.2,0,62092.63651575588,99899.18081372158,-1.2258476714090278
681,France,Female,43,8,154100.3,1,0,0,114659.81,0,62092.63651575588,99899.18081372158,1.2439346070859674
766,France,Female,45,6,0.0,2,0,0,147184.74,0,62092.63651575588,99899.18081372158,-1.2258476714090278
694,France,Male,30,2,0.0,3,0,1,15039.41,0,62092.63651575588,99899.18081372158,-1.2258476714090278
411,France,Female,54,9,0.0,1,0,1,76621.49,0,62092.63651575588,99899.18081372158,-1.2258476714090278
742,France,Male,39,8,140004.96,1,1,1,92985.78,0,62092.63651575588,99899.18081372158,1.0180270589412743
673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1,61818.14776342349,99440.57228098506,0.8117261141099694
529,France,Male,61,1,0.0,2,1,1,191370.97,0,62092.63651575588,99899.18081372158,-1.2258476714090278
519,France,Female,38,7,125328.56,1,1,0,188225.67,0,62092.63651575588,99899.18081372158,0.782806798941106
573,France,Male,35,9,0.0,2,1,0,11743.89,0,62092.63651575588,99899.18081372158,-1.2258476714090278
453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0,119730.1161339179,101113.43510163411,1.0177336025786377
798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0,119730.1161339179,101113.43510163411,0.6940037943480905
693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0,61818.14776342349,99440.57228098506,0.4979650072992189
637,France,Female,44,2,0.0,2,1,0,149665.65,0,62092.63651575588,99899.18081372158,-1.2258476714090278
672,France,Male,47,1,0.0,1,0,0,91574.92,0,62092.63651575588,99899.18081372158,-1.2258476714090278
597,France,Female,28,0,142705.95,1,1,0,127233.39,0,62092.63651575588,99899.18081372158,1.0613161196140455
543,France,Male,42,7,0.0,1,1,1,56650.47,0,62092.63651575588,99899.18081372158,-1.2258476714090278
695,Spain,Female,56,4,0.0,2,1,0,84644.76,0,61818.14776342349,99440.57228098506,-1.2258476714090278
584,France,Male,35,6,161613.94,2,1,1,148238.16,0,62092.63651575588,99899.18081372158,1.3643565330587992
652,Germany,Female,58,3,116353.2,2,0,1,193502.9,0,119730.1161339179,101113.43510163411,0.6389577274525181
601,France,Male,38,4,60013.81,1,1,1,38020.05,0,62092.63651575588,99899.18081372158,-0.26399980736875195
628,Spain,Male,28,4,0.0,2,1,1,176750.81,0,61818.14776342349,99440.57228098506,-1.2258476714090278
607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0,119730.1161339179,101113.43510163411,1.086416495291423
646,France,Female,46,8,0.0,2,1,0,133059.15,0,62092.63651575588,99899.18081372158,-1.2258476714090278
572,France,Male,30,6,117696.67,1,1,0,100843.82,0,62092.63651575588,99899.18081372158,0.6604896673493884
